season_start,match_id,date_id,competition,team_id,team_name,player_id,player_name,player_key,position,position_group,is_starting,minutes,goals,assists,shots,passes,pass_accuracy
2020,2020|2020-09-12 00:00:00|Athletic Club|Iñaki Williams|274,2020-09-12,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,,UNK,False,35,0,0,3,0,0.0
2020,2020|2020-09-20 00:00:00|Real Madrid|Daniel Carvajal|174,2020-09-20,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,2,0,0.0
2020,2020|2020-09-20 00:00:00|Real Madrid|Luka Modrić|455,2020-09-20,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,DM,MID,True,69,0,0,0,0,0.0
2020,2020|2020-09-20 00:00:00|Real Madrid|Vinicius Junior|924,2020-09-20,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,AM,MID,True,89,0,0,2,0,0.0
2020,2020|2020-09-26 00:00:00|Real Madrid|Daniel Carvajal|175,2020-09-26,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,0,0,0.0
2020,2020|2020-09-26 00:00:00|Real Madrid|Luka Modrić|456,2020-09-26,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,,UNK,False,46,0,0,0,0,0.0
2020,2020|2020-09-26 00:00:00|Real Sociedad|Martín Zubimendi|618,2020-09-26,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,12,0,0,0,0,0.0
2020,2020|2020-09-27 00:00:00|Athletic Club|Iñaki Williams|275,2020-09-27,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,85,0,1,1,0,0.0
2020,2020|2020-09-27 00:00:00|Barcelona|Antoine Griezmann|0,2020-09-27,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,AM,MID,True,77,0,0,1,0,0.0
2020,2020|2020-09-27 00:00:00|Barcelona|Pedro González López Pedri|788,2020-09-27,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,21,0,0,0,0,0.0
2020,2020|2020-09-29 00:00:00|Real Sociedad|Martín Zubimendi|619,2020-09-29,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,66,0,0,0,0,0.0
2020,2020|2020-09-30 00:00:00|Real Madrid|Daniel Carvajal|176,2020-09-30,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,,UNK,False,34,0,0,0,0,0.0
2020,2020|2020-09-30 00:00:00|Real Madrid|Luka Modrić|457,2020-09-30,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,DM,MID,True,90,0,0,1,0,0.0
2020,2020|2020-09-30 00:00:00|Real Madrid|Vinicius Junior|925,2020-09-30,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,33,1,0,3,0,0.0
2020,2020|2020-10-01 00:00:00|Athletic Club|Iñaki Williams|276,2020-10-01,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,61,0,0,1,0,0.0
2020,2020|2020-10-01 00:00:00|Barcelona|Antoine Griezmann|1,2020-10-01,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,AM,MID,True,44,0,0,1,0,0.0
2020,2020|2020-10-01 00:00:00|Barcelona|Pedro González López Pedri|789,2020-10-01,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,19,0,0,0,0,0.0
2020,2020|2020-10-03 00:00:00|Real Sociedad|Martín Zubimendi|620,2020-10-03,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,0,0,0.0
2020,2020|2020-10-04 00:00:00|Athletic Club|Iñaki Williams|277,2020-10-04,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,77,0,0,0,0,0.0
2020,2020|2020-10-04 00:00:00|Barcelona|Antoine Griezmann|2,2020-10-04,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,AM,MID,True,60,0,0,2,0,0.0
2020,2020|2020-10-04 00:00:00|Barcelona|Pedro González López Pedri|790,2020-10-04,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,30,0,0,0,0,0.0
2020,2020|2020-10-04 00:00:00|Real Madrid|Luka Modrić|458,2020-10-04,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,88,0,0,0,0,0.0
2020,2020|2020-10-04 00:00:00|Real Madrid|Vinicius Junior|926,2020-10-04,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,68,1,0,3,0,0.0
2020,2020|2020-10-17 00:00:00|Barcelona|Antoine Griezmann|3,2020-10-17,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,79,0,0,1,0,0.0
2020,2020|2020-10-17 00:00:00|Barcelona|Pedro González López Pedri|791,2020-10-17,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,AM,MID,True,61,0,0,0,0,0.0
2020,2020|2020-10-17 00:00:00|Real Madrid|Luka Modrić|459,2020-10-17,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,45,0,0,1,0,0.0
2020,2020|2020-10-17 00:00:00|Real Madrid|Vinicius Junior|927,2020-10-17,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,4,0,0.0
2020,2020|2020-10-18 00:00:00|Athletic Club|Iñaki Williams|278,2020-10-18,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,89,1,0,2,0,0.0
2020,2020|2020-10-18 00:00:00|Real Sociedad|Martín Zubimendi|621,2020-10-18,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,26,0,0,0,0,0.0
2020,2020|2020-10-24 00:00:00|Athletic Club|Iñaki Williams|279,2020-10-24,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,77,0,0,0,0,0.0
2020,2020|2020-10-24 00:00:00|Barcelona|Antoine Griezmann|4,2020-10-24,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,,UNK,False,10,0,0,0,0,0.0
2020,2020|2020-10-24 00:00:00|Barcelona|Pedro González López Pedri|792,2020-10-24,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,RM,MID,True,80,0,0,0,0,0.0
2020,2020|2020-10-24 00:00:00|Real Madrid|Luka Modrić|460,2020-10-24,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,,UNK,False,22,1,0,1,0,0.0
2020,2020|2020-10-24 00:00:00|Real Madrid|Vinicius Junior|928,2020-10-24,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,1,0,0.0
2020,2020|2020-10-25 00:00:00|Real Sociedad|Martín Zubimendi|622,2020-10-25,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,0,0,0.0
2020,2020|2020-10-31 00:00:00|Athletic Club|Iñaki Williams|280,2020-10-31,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,1,3,0,0.0
2020,2020|2020-10-31 00:00:00|Barcelona|Antoine Griezmann|5,2020-10-31,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,90,1,0,2,0,0.0
2020,2020|2020-10-31 00:00:00|Barcelona|Pedro González López Pedri|793,2020-10-31,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,45,0,0,0,0,0.0
2020,2020|2020-10-31 00:00:00|Real Madrid|Luka Modrić|461,2020-10-31,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,1,0,0.0
2020,2020|2020-10-31 00:00:00|Real Madrid|Vinicius Junior|929,2020-10-31,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,31,0,0,0,0,0.0
2020,2020|2020-11-01 00:00:00|Real Sociedad|Martín Zubimendi|623,2020-11-01,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,0,0,0.0
2020,2020|2020-11-07 00:00:00|Barcelona|Antoine Griezmann|6,2020-11-07,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,77,1,1,5,0,0.0
2020,2020|2020-11-07 00:00:00|Barcelona|Pedro González López Pedri|794,2020-11-07,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,LM,MID,True,90,1,0,3,0,0.0
2020,2020|2020-11-08 00:00:00|Athletic Club|Iñaki Williams|281,2020-11-08,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,90,1,0,6,0,0.0
2020,2020|2020-11-08 00:00:00|Real Madrid|Luka Modrić|462,2020-11-08,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,DM,MID,True,90,0,0,3,0,0.0
2020,2020|2020-11-08 00:00:00|Real Madrid|Vinicius Junior|930,2020-11-08,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,AM,MID,True,63,0,0,1,0,0.0
2020,2020|2020-11-08 00:00:00|Real Sociedad|Martín Zubimendi|624,2020-11-08,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,1,0,0.0
2020,2020|2020-11-21 00:00:00|Barcelona|Antoine Griezmann|7,2020-11-21,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,82,0,0,2,0,0.0
2020,2020|2020-11-21 00:00:00|Barcelona|Pedro González López Pedri|795,2020-11-21,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,AM,MID,True,56,0,0,1,0,0.0
2020,2020|2020-11-21 00:00:00|Real Madrid|Daniel Carvajal|177,2020-11-21,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,1,0,0,0.0
2020,2020|2020-11-21 00:00:00|Real Madrid|Luka Modrić|463,2020-11-21,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,DM,MID,True,90,0,0,1,0,0.0
2020,2020|2020-11-21 00:00:00|Real Madrid|Vinicius Junior|931,2020-11-21,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,26,0,0,0,0,0.0
2020,2020|2020-11-22 00:00:00|Real Sociedad|Martín Zubimendi|625,2020-11-22,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,1,0,0,0,0,0.0
2020,2020|2020-11-23 00:00:00|Athletic Club|Iñaki Williams|282,2020-11-23,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,75,0,0,2,0,0.0
2020,2020|2020-11-28 00:00:00|Real Madrid|Luka Modrić|464,2020-11-28,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,68,0,0,0,0,0.0
2020,2020|2020-11-28 00:00:00|Real Madrid|Vinicius Junior|932,2020-11-28,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,28,0,0,1,0,0.0
2020,2020|2020-11-29 00:00:00|Athletic Club|Iñaki Williams|283,2020-11-29,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,71,0,0,0,0,0.0
2020,2020|2020-11-29 00:00:00|Barcelona|Antoine Griezmann|8,2020-11-29,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,90,1,1,4,0,0.0
2020,2020|2020-11-29 00:00:00|Barcelona|Pedro González López Pedri|796,2020-11-29,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,45,0,0,0,0,0.0
2020,2020|2020-11-29 00:00:00|Real Sociedad|Martín Zubimendi|626,2020-11-29,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,22,0,0,0,0,0.0
2020,2020|2020-12-04 00:00:00|Athletic Club|Iñaki Williams|284,2020-12-04,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,78,0,0,0,0,0.0
2020,2020|2020-12-05 00:00:00|Barcelona|Antoine Griezmann|9,2020-12-05,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,AM,MID,True,90,0,0,2,0,0.0
2020,2020|2020-12-05 00:00:00|Barcelona|Pedro González López Pedri|797,2020-12-05,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,45,0,0,2,0,0.0
2020,2020|2020-12-05 00:00:00|Real Madrid|Luka Modrić|465,2020-12-05,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,0,0,0.0
2020,2020|2020-12-05 00:00:00|Real Madrid|Vinicius Junior|933,2020-12-05,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,2,0,0.0
2020,2020|2020-12-06 00:00:00|Real Sociedad|Martín Zubimendi|627,2020-12-06,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,8,0,0,0,0,0.0
2020,2020|2020-12-12 00:00:00|Athletic Club|Iñaki Williams|285,2020-12-12,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,90,0,0,1,0,0.0
2020,2020|2020-12-12 00:00:00|Real Madrid|Daniel Carvajal|178,2020-12-12,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,78,0,0,1,0,0.0
2020,2020|2020-12-12 00:00:00|Real Madrid|Luka Modrić|466,2020-12-12,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,87,0,0,2,0,0.0
2020,2020|2020-12-12 00:00:00|Real Madrid|Vinicius Junior|934,2020-12-12,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,78,0,0,0,0,0.0
2020,2020|2020-12-13 00:00:00|Barcelona|Antoine Griezmann|10,2020-12-13,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,AM,MID,True,88,0,0,4,0,0.0
2020,2020|2020-12-13 00:00:00|Barcelona|Pedro González López Pedri|798,2020-12-13,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,33,0,0,0,0,0.0
2020,2020|2020-12-13 00:00:00|Real Sociedad|Martín Zubimendi|628,2020-12-13,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,33,0,0,0,0,0.0
2020,2020|2020-12-15 00:00:00|Athletic Club|Iñaki Williams|286,2020-12-15,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,66,0,0,2,0,0.0
2020,2020|2020-12-15 00:00:00|Real Madrid|Daniel Carvajal|179,2020-12-15,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,1,0,0,0.0
2020,2020|2020-12-15 00:00:00|Real Madrid|Luka Modrić|467,2020-12-15,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,DM,MID,True,90,0,1,1,0,0.0
2020,2020|2020-12-15 00:00:00|Real Madrid|Vinicius Junior|935,2020-12-15,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,AM,MID,True,62,0,1,3,0,0.0
2020,2020|2020-12-16 00:00:00|Barcelona|Antoine Griezmann|11,2020-12-16,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,AM,MID,True,65,0,0,4,0,0.0
2020,2020|2020-12-16 00:00:00|Barcelona|Pedro González López Pedri|799,2020-12-16,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,AM,MID,True,73,0,0,1,0,0.0
2020,2020|2020-12-16 00:00:00|Real Sociedad|Martín Zubimendi|629,2020-12-16,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,CM,MID,True,90,0,0,1,0,0.0
2020,2020|2020-12-18 00:00:00|Athletic Club|Iñaki Williams|287,2020-12-18,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,81,0,0,1,0,0.0
2020,2020|2020-12-19 00:00:00|Barcelona|Antoine Griezmann|12,2020-12-19,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,RW,FWD,True,72,0,0,1,0,0.0
2020,2020|2020-12-19 00:00:00|Barcelona|Pedro González López Pedri|800,2020-12-19,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,AM,MID,True,85,0,0,1,0,0.0
2020,2020|2020-12-19 00:00:00|Real Sociedad|Martín Zubimendi|630,2020-12-19,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,28,0,0,0,0,0.0
2020,2020|2020-12-20 00:00:00|Real Madrid|Daniel Carvajal|180,2020-12-20,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,0,0,0.0
2020,2020|2020-12-20 00:00:00|Real Madrid|Luka Modrić|468,2020-12-20,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,71,1,0,1,0,0.0
2020,2020|2020-12-22 00:00:00|Athletic Club|Iñaki Williams|288,2020-12-22,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,77,1,0,2,0,0.0
2020,2020|2020-12-22 00:00:00|Barcelona|Pedro González López Pedri|801,2020-12-22,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,AM,MID,True,80,0,1,0,0,0.0
2020,2020|2020-12-22 00:00:00|Real Sociedad|Martín Zubimendi|631,2020-12-22,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,1,0,0.0
2020,2020|2020-12-23 00:00:00|Real Madrid|Daniel Carvajal|181,2020-12-23,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,3,0,0.0
2020,2020|2020-12-23 00:00:00|Real Madrid|Vinicius Junior|936,2020-12-23,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,13,0,0,0,0,0.0
2020,2020|2020-12-29 00:00:00|Barcelona|Antoine Griezmann|13,2020-12-29,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,AM,MID,True,65,0,0,2,0,0.0
2020,2020|2020-12-29 00:00:00|Barcelona|Pedro González López Pedri|802,2020-12-29,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,AM,MID,True,88,0,0,1,0,0.0
2020,2020|2020-12-30 00:00:00|Real Madrid|Daniel Carvajal|182,2020-12-30,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,2,0,0.0
2020,2020|2020-12-30 00:00:00|Real Madrid|Luka Modrić|469,2020-12-30,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,1,0,2,0,0.0
2020,2020|2020-12-30 00:00:00|Real Madrid|Vinicius Junior|937,2020-12-30,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,5,0,0,0,0,0.0
2020,2020|2020-12-31 00:00:00|Athletic Club|Iñaki Williams|289,2020-12-31,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,55,0,0,1,0,0.0
2020,2020|2020-12-31 00:00:00|Real Sociedad|Martín Zubimendi|632,2020-12-31,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,45,0,0,0,0,0.0
2020,2020|2021-01-02 00:00:00|Real Madrid|Daniel Carvajal|183,2021-01-02,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,84,0,0,1,0,0.0
2020,2020|2021-01-02 00:00:00|Real Madrid|Luka Modrić|470,2021-01-02,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,84,0,0,1,0,0.0
2020,2020|2021-01-02 00:00:00|Real Madrid|Vinicius Junior|938,2021-01-02,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,6,0,0,0,0,0.0
2020,2020|2021-01-03 00:00:00|Athletic Club|Iñaki Williams|290,2021-01-03,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,AM,MID,True,81,0,0,3,0,0.0
2020,2020|2021-01-03 00:00:00|Barcelona|Antoine Griezmann|14,2021-01-03,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,,UNK,False,10,0,0,0,0,0.0
2020,2020|2021-01-03 00:00:00|Barcelona|Pedro González López Pedri|803,2021-01-03,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,90,0,0,2,0,0.0
2020,2020|2021-01-03 00:00:00|Real Sociedad|Martín Zubimendi|633,2021-01-03,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,13,0,0,0,0,0.0
2020,2020|2021-01-06 00:00:00|Athletic Club|Iñaki Williams|291,2021-01-06,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,1,0,2,0,0.0
2020,2020|2021-01-06 00:00:00|Barcelona|Antoine Griezmann|15,2021-01-06,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,90,0,1,3,0,0.0
2020,2020|2021-01-06 00:00:00|Barcelona|Pedro González López Pedri|804,2021-01-06,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,90,1,1,1,0,0.0
2020,2020|2021-01-09 00:00:00|Barcelona|Antoine Griezmann|16,2021-01-09,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,90,2,1,4,0,0.0
2020,2020|2021-01-09 00:00:00|Barcelona|Pedro González López Pedri|805,2021-01-09,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,72,0,0,1,0,0.0
2020,2020|2021-01-09 00:00:00|Real Madrid|Luka Modrić|471,2021-01-09,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,74,0,0,3,0,0.0
2020,2020|2021-01-09 00:00:00|Real Sociedad|Martín Zubimendi|634,2021-01-09,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,CM,MID,True,90,0,0,0,0,0.0
2020,2020|2021-01-23 00:00:00|Real Madrid|Luka Modrić|472,2021-01-23,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,76,0,1,2,0,0.0
2020,2020|2021-01-23 00:00:00|Real Madrid|Vinicius Junior|939,2021-01-23,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,28,0,0,0,0,0.0
2020,2020|2021-01-23 00:00:00|Real Sociedad|Martín Zubimendi|635,2021-01-23,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,14,0,0,0,0,0.0
2020,2020|2021-01-24 00:00:00|Barcelona|Antoine Griezmann|17,2021-01-24,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,90,0,0,3,0,0.0
2020,2020|2021-01-24 00:00:00|Barcelona|Pedro González López Pedri|806,2021-01-24,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,86,0,0,2,0,0.0
2020,2020|2021-01-25 00:00:00|Athletic Club|Iñaki Williams|292,2021-01-25,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,79,0,1,1,0,0.0
2020,2020|2021-01-30 00:00:00|Real Madrid|Luka Modrić|473,2021-01-30,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,1,0,0.0
2020,2020|2021-01-30 00:00:00|Real Madrid|Vinicius Junior|940,2021-01-30,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,31,0,0,0,0,0.0
2020,2020|2021-01-30 00:00:00|Real Sociedad|Martín Zubimendi|636,2021-01-30,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,45,0,0,0,0,0.0
2020,2020|2021-01-31 00:00:00|Athletic Club|Iñaki Williams|293,2021-01-31,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,83,0,0,1,0,0.0
2020,2020|2021-01-31 00:00:00|Barcelona|Antoine Griezmann|18,2021-01-31,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,AM,MID,True,83,1,0,3,0,0.0
2020,2020|2021-01-31 00:00:00|Barcelona|Pedro González López Pedri|807,2021-01-31,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,AM,MID,True,90,0,0,0,0,0.0
2020,2020|2021-02-06 00:00:00|Real Madrid|Luka Modrić|474,2021-02-06,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,0,0,0.0
2020,2020|2021-02-06 00:00:00|Real Madrid|Vinicius Junior|941,2021-02-06,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,77,0,0,0,0,0.0
2020,2020|2021-02-07 00:00:00|Athletic Club|Iñaki Williams|294,2021-02-07,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,2,0,0.0
2020,2020|2021-02-07 00:00:00|Barcelona|Antoine Griezmann|19,2021-02-07,La Liga,3,Barcelona,2,Antoine Griezmann,antoine_griezmann|barcelona,FW,FWD,True,90,0,0,2,0,0.0
2020,2020|2021-02-07 00:00:00|Barcelona|Pedro González López Pedri|808,2021-02-07,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,45,0,0,0,0,0.0
2020,2020|2021-02-09 00:00:00|Real Madrid|Luka Modrić|475,2021-02-09,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,1,0,0.0
